trial	nz	encoder_depth	width_mult	nonlin	nsteps	bs	lr	y_loss_w	x_loss_w	recon_loss_w	seed	epochs	dev_mae	test_mae	use_block_diag	cl_of	t2d2	t3d3
224	31	2	1.0	elu	120	40	0.0008367	8.33	2.96	4.13	897	4000	2.348	2.254	True	375.4	185.7	189.7
225	28	2	1.0	elu	120	40	0.000818	9.74	2.48	3.6	2747	4000	2.225	2.482	True	360.8	181.8	179
228	28	2	1.0	elu	120	40	0.0009406	8.77	2.62	2.06	3799	3000	3.331	2.874	True	395.6	193.8	201.8
226	29	2	1.0	elu	120	40	0.0009508	11.1	2.43	3	3688	4000	2.232	2.229	True	438.2	219.6	218.7
227	27	2	1.0	elu	120	40	0.0009004	8.07	2.79	3.29	2526	4000	2.23	2.415	True	370.8	176.5	194.3
229	30	2	1.0	elu	120	40	0.0008038	16.1	1.93	2.37	4822	4000	2.34	2.077	True	386.8	204.2	182.6
230	29	2	1.0	elu	120	40	0.0007799	12.7	2.15	2.61	2923	4000	2.219	2.255	True	532.2	271.1	261.1
231	23	2	1.0	elu	120	40	0.00163	19.3	3.02	1.67	1890	4000	2.472	2.73	True	654	336.2	317.8
232	26	2	1.0	elu	120	40	0.001375	16.6	3.14	1.37	2742	4000	2.884	2.92	True	1315	501.2	813.7
233	29	2	1.0	elu	120	40	0.0007309	15.2	2.41	2.53	2822	4000	2.116	2.361	True	366	180.1	185.9
234	27	2	1.0	elu	120	40	0.0008837	12.8	2.53	2.94	3086	4000	2.394	2.452	True	383.3	178.2	205.1
235	30	2	1.0	elu	120	40	0.0008178	15.4	2.58	1.57	2229	4000	2.347	2.574	True	354.8	180.7	174.1
237	29	2	1.0	elu	120	40	0.0008297	9.03	2.7	3.08	2597	4000	2.28	2.233	True	341.2	170	171.2
236	30	2	1.0	elu	120	40	0.0007091	9.94	3.57	4.33	603	4000	2.518	2.541	True	360.1	174.3	185.8
238	28	2	1.0	elu	120	40	0.000994	9.24	2.3	2.15	3290	3000	2.349	2.485	True	388.3	192.1	196.2
239	28	2	1.0	elu	120	40	0.0006395	17.1	2.41	2.34	2543	4000	2.157	2.202	True	354.7	182.4	172.4
240	26	2	1.0	elu	120	40	0.0009361	8.37	2.06	2.13	3747	3000	2.305	2.572	True	549.4	284.8	264.6
241	29	2	1.0	elu	120	40	0.0008241	10.2	3.06	3.41	3168	4000	2.14	2.043	True	383.3	192	191.4
242	28	2	1.0	elu	120	40	0.000796	9.75	2.03	3.26	2746	4000	2.328	2.291	True	383.9	185.3	198.6
243	24	2	1.0	elu	120	40	0.001455	17.3	2.69	1.44	2556	4000	2.492	2.614	True	952.1	517.4	434.7
244	27	2	1.0	elu	120	40	0.0008431	10.5	2.25	3.01	3470	4000	2.166	1.972	True	338.3	159.3	179.1
245	27	2	1.0	elu	120	40	0.0008188	7.68	2.34	2.89	2635	4000	2.609	2.557	True	445.8	204.6	241.2
246	29	2	1.0	elu	120	40	0.0007978	9.78	2.63	2.98	2652	4000	2.678	2.705	True	447.4	213.8	233.6
247	30	2	1.0	elu	120	40	0.0006722	11.9	3.5	4.96	1126	4000	2.444	2.472	True	736.3	340.8	395.5
248	29	2	1.0	elu	120	40	0.000923	15.4	1.2	2.26	3263	4000	2.201	2.425	True	416.4	224.4	192
249	26	2	1.0	elu	120	40	0.0008674	10.4	4.21	3.76	2190	4000	2.335	2.473	True	394	195	199
250	29	2	1.0	elu	120	40	0.0007839	12.3	2.54	2.13	2125	4000	2.161	2.232	True	392.3	199.3	193
251	26	2	1.0	elu	120	40	0.00085	10.4	3.42	4.09	1826	4000	2.665	2.886	True	408.9	198.5	210.4
252	28	2	1.0	elu	120	40	0.0009114	9.49	3.13	4.17	1540	4000	2.208	2.075	True	384.2	186.5	197.7
253	29	2	1.0	elu	120	40	0.0007235	15.6	1.71	2.33	3892	4000	2.206	2.212	True	449.1	218.2	231
254	29	2	1.0	elu	120	40	0.000851	8.9	3.65	4.27	177	4000	2.184	2.359	True	355.3	180.4	174.9
256	30	2	1.0	elu	120	40	0.0007532	10.4	4.27	4.43	2320	4000	2.601	2.767	True	443.1	208.5	234.5
255	31	2	1.0	elu	120	40	0.0006442	8.99	3.65	4.14	1706	4000	2.649	2.677	True	370.3	182.1	188.2
257	26	2	1.0	elu	120	40	0.0007238	10.3	3.22	2.79	2689	4000	2.709	2.5	True	436.6	241.3	195.4
258	30	2	1.0	elu	120	40	0.0008574	17.3	1.98	2.66	4190	4000	2.209	2.224	True	361.3	183	178.3
259	31	2	1.0	elu	120	40	0.0009788	8.84	5.05	2.11	338	4000	2.391	2.486	True	492.6	249.3	243.4
260	27	2	1.0	elu	120	40	0.0008396	14.9	2.53	2.26	2847	4000	2.118	2.406	True	529.4	279.5	250
261	29	2	1.0	elu	120	40	0.0009209	11.3	2.51	3.87	2441	4000	2.186	2.186	True	442.7	240.7	202
262	27	2	1.0	elu	120	40	0.0007934	11.6	4.58	4.68	1388	4000	2.377	2.155	True	418.9	223.1	195.9
263	29	2	1.0	elu	120	40	0.0008296	10.7	2.94	4.09	986	4000	2.423	2.542	True	360.7	167.5	193.1
264	28	2	1.0	elu	120	40	0.000728	12.5	2.48	1.77	1879	4000	2.234	2.254	True	378.1	179.1	199
265	27	2	1.0	elu	120	40	0.0009779	9.3	2.18	3.26	2774	4000	2.134	2.146	True	347.6	169.4	178.2
266	31	2	1.0	elu	120	40	0.0008806	8.55	4.01	4.72	1416	4000	2.282	2.366	True	444.8	222.2	222.6
267	29	2	1.0	elu	120	40	0.0008277	7.67	2.7	2.99	3121	4000	2.266	2.279	True	418.1	203.5	214.5
268	27	2	1.0	elu	120	40	0.0009363	10.7	1.99	2.64	2978	4000	2.179	2.134	True	440.7	235.4	205.3
271	27	2	1.0	elu	120	40	0.0008654	10.2	2.7	2.88	3877	4000	2.314	2.318	True	370.4	189.7	180.6
269	31	2	1.0	elu	120	40	0.0006912	13.4	1.54	2.79	4571	4000	2.024	2.169	True	372.2	187.5	184.7
270	27	2	1.0	elu	120	40	0.0008869	11.5	3.04	3.16	3543	4000	2.115	2.081	True	341.4	172.8	168.6
272	29	2	1.0	elu	120	40	0.0009565	8.91	2.19	3.16	2486	4000	2.282	2.275	True	354.3	179.5	174.8
273	26	2	1.0	elu	120	40	0.000817	9.43	2.53	3.27	3382	4000	2.41	2.481	True	612.9	347.3	265.6
274	26	2	1.0	elu	120	40	0.001001	10.4	2.03	3.23	3103	4000	2.07	2.265	True	398.2	191.1	207
275	30	2	1.0	elu	120	40	0.0007306	8.02	2.43	3.09	2611	4000	2.483	2.906	True	357.3	182.3	175
277	26	2	1.0	elu	120	40	0.0008736	11.2	4.22	4.83	1892	4000	2.691	2.502	True	464.7	236.6	228.1
276	28	2	1.0	elu	120	40	0.0008629	7.64	3.45	1.5	4528	4000	2.309	2.354	True	374.9	182.9	192
278	28	2	1.0	elu	120	40	0.0008371	9.55	4.81	4.64	1735	4000	2.287	2.157	True	417.1	225.7	191.4
279	26	2	1.0	elu	120	40	0.0009055	8.94	4.18	1.37	4420	4000	2.68	2.48	True	661.7	335.3	326.4
280	26	2	1.0	elu	120	40	0.0009799	10.7	2.71	3.29	3590	4000	2.313	2.172	True	429.7	216.8	212.8
281	27	2	1.0	elu	120	40	0.0007614	13.2	2.48	2.44	2298	4000	2.493	2.717	True	657.1	318.5	338.7
282	27	2	1.0	elu	120	40	0.0008852	10.6	3.04	3.5	2095	4000	2.598	2.578	True	400.3	188.6	211.7
283	27	2	1.0	elu	120	40	0.000775	13.9	3.25	2.8	2932	4000	2.163	2.418	True	459.1	243.5	215.6
284	27	2	1.0	elu	120	40	0.0007146	15.7	2.07	2.37	2620	4000	2.351	2.505	True	606.3	365.4	240.9
285	27	2	1.0	elu	120	40	0.0007725	14.4	3.53	3.01	1831	4000	2.392	2.41	True	632.1	312.2	319.9
286	26	2	1.0	elu	120	40	0.0008022	11.5	3.57	3.52	1546	4000	2.399	2.212	True	352.9	179.3	173.6
287	27	2	1.0	elu	120	40	0.000792	15.6	2.94	2.48	2421	4000	2.259	2.608	True	479.6	229.9	249.7
288	25	2	1.0	elu	120	40	0.0007954	8.71	2.71	2.96	2524	4000	2.424	2.681	True	404.2	196.3	208
290	26	2	1.0	elu	120	40	0.0008148	13	4.19	4.09	1612	4000	2.472	2.534	True	531.5	274.2	257.4
289	31	2	1.0	elu	120	40	0.0006526	11.6	3.54	3.89	155	4000	2.264	2.189	True	395	200.2	194.8
291	28	2	1.0	elu	120	40	0.0007079	16.4	2.15	1.96	2223	4000	2.313	2.123	True	428.1	208.9	219.3
292	28	2	1.0	elu	120	40	0.0009299	11.4	3.85	3.65	1713	4000	2.415	2.462	True	371.8	179.6	192.2
293	30	2	1.0	elu	120	40	0.0007811	10.1	2.95	3.64	2568	4000	2.664	2.967	True	417.6	206.8	210.8
295	23	2	1.0	elu	120	40	0.0008151	8.25	3.82	1.71	4578	4000	2.303	2.42	True	434.8	232.9	201.9
294	30	2	1.0	elu	120	40	0.0008413	12.5	2.62	1.69	2384	4000	2.2	2.341	True	393.8	205.3	188.4
297	30	2	1.0	elu	120	40	0.0007228	12.2	1.51	2.43	4431	4000	3.165	2.617	True	828.6	441.7	386.9
296	29	2	1.0	elu	120	40	0.0006783	12.2	2.34	2.61	2597	4000	2.267	2.324	True	343.5	174.2	169.3
298	27	2	1.0	elu	120	40	0.0008714	11.2	3.14	3.24	4018	4000	2.405	2.619	True	428.7	236.5	192.2
299	30	2	1.0	elu	120	40	0.00065	13.6	2.7	2.35	2233	4000	2.16	2.29	True	522.2	265.3	256.8
300	25	2	1.0	elu	120	40	0.000835	12	2.69	3.3	3608	4000	2.464	2.619	True	558.3	272.4	285.9
301	31	2	1.0	elu	120	40	0.0008657	9.79	5.8	2.36	1041	4000	2.396	2.388	True	470.6	254.3	216.4
302	31	2	1.0	elu	120	40	0.0008271	8.68	4.28	1.99	1080	4000	2.147	2.301	True	482	273	209
303	28	2	1.0	elu	120	40	0.0007752	15.1	1.33	2.42	4316	3000	2.187	2.151	True	345.6	173.8	171.8
304	29	2	1.0	elu	120	40	0.0009303	11.8	3.33	3.28	3338	4000	2.094	2	True	494.2	265.9	228.4
305	29	2	1.0	elu	120	40	0.0007903	8.73	2.66	3.92	1709	4000	2.334	2.493	True	340.7	175.1	165.6
306	31	2	1.0	elu	120	40	0.0007509	12.6	1.52	2.06	4663	4000	2.162	2.18	True	407.1	181.1	226
307	29	2	1.0	relu	120	40	0.0005975	13.2	2.33	2.53	2683	4000	2.897	3.308	True	3908	1948	1960
308	27	2	1.0	elu	120	40	0.0007443	14.1	2.59	3.03	2630	4000	3.077	2.809	True	753.5	377.9	375.6
309	29	2	1.0	elu	120	40	0.0007124	13.1	3.05	2.66	2684	4000	2.122	2.265	True	580.9	275.4	305.4
310	27	2	1.0	elu	120	40	0.0007652	16.8	1.2	2.4	4332	3000	2.305	2.505	True	389.3	210.4	178.9
312	27	2	1.0	elu	120	40	0.0008213	17	1.42	2.66	3937	3000	2.279	2.008	True	417	225.9	191.1
311	29	2	1.0	elu	120	40	0.0007375	12.2	2.15	2.47	2021	4000	2.09	2.312	True	362.1	173.7	188.5
313	31	2	1.0	elu	120	40	0.000829	8.59	2.6	3.73	1577	4000	2.622	2.409	True	396	183.7	212.3
314	30	2	1.0	elu	120	40	0.0007652	14.3	3.76	3.69	1499	4000	2.178	2.461	True	337.2	164.8	172.3
315	28	2	1.0	elu	120	40	0.0008256	11.4	2.31	2.75	2228	4000	2.332	2.328	True	384	187.6	196.4
316	27	2	1.0	elu	120	40	0.0006418	12.3	2.27	2.48	2446	4000	2.745	2.744	True	765.8	378.8	387
317	30	2	1.0	elu	120	40	0.0006445	13.2	2.74	2.34	3161	4000	2.315	2.379	True	396.9	203.3	193.6
318	28	2	1.0	elu	120	40	0.0008684	11.4	1.96	3.25	3183	4000	2.374	2.373	True	425.2	201	224.2
319	32	2	1.0	elu	120	40	0.0007798	9.52	3.72	4.77	1549	4000	2.224	2.309	True	338	164.9	173.1
320	28	2	1.0	elu	120	40	0.0009625	10.3	2.04	1.94	3527	3000	2.344	2.325	True	408.7	211.3	197.4
321	25	2	1.0	elu	120	40	0.0008757	10.7	3.47	3.49	3842	4000	2.192	2.252	True	495.2	249.3	245.9
322	28	2	1.0	elu	120	40	0.0007696	8.39	2.66	3.48	1643	4000	1.988	1.992	True	427.8	223.3	204.5
323	28	2	1.0	elu	120	40	0.0007106	10.8	3.07	4.72	973	4000	2.142	2.24	True	361.6	179	182.6
325	28	2	1.0	elu	120	40	0.0009623	15.4	1.41	2.53	4508	3000	2.205	2.355	True	563.9	289.2	274.7
324	31	2	1.0	elu	120	40	0.0007122	12.6	2.24	2.43	2810	4000	2.126	1.883	True	359	182.9	176
326	32	2	0.5	elu	120	40	0.0007194	9.84	3.62	4.61	1682	4000	2.915	2.703	True	2578	2080	497.7
328	27	2	1.0	elu	120	40	0.0008014	13	1.47	2.39	4385	3000	2.374	2.748	True	403.6	196.2	207.4
327	29	2	1.0	elu	120	40	0.0008322	10.9	3.79	2.95	2249	4000	2.284	2.417	True	405.7	200.9	204.7
329	29	2	1.0	elu	120	40	0.0007138	12.7	2.82	4.57	625	4000	2.205	2.188	True	345.2	167.6	177.6
330	29	2	0.5	elu	120	40	0.0006811	12.6	2.23	2.75	2559	4000	3.715	3.714	True	5454	2791	2662
331	26	2	1.0	elu	120	40	0.0008945	9.02	2.4	2.58	3802	4000	2.264	2.323	True	439.6	212.4	227.1
332	31	2	1.0	elu	120	40	0.0007191	8.09	2.98	4.86	1540	4000	2.681	2.663	True	432.9	223.5	209.4
333	27	2	1.0	elu	120	40	0.0007941	12.7	2.92	3.05	2029	4000	2.581	2.649	True	841.3	477.7	363.6
334	31	2	1.0	elu	120	40	0.0007746	12.5	4.07	4.11	1662	4000	2.251	2.272	True	433.4	217.5	215.8
335	30	2	1.0	elu	120	40	0.0007867	15	3.57	3.26	1379	4000	2.328	2.38	True	475.6	257.6	218
336	30	2	1.0	elu	120	40	0.001036	13.3	1.33	2.47	3486	4000	2.199	2.124	True	360.3	179.8	180.5
337	27	2	1.0	elu	120	40	0.0008755	12.2	3.03	3.87	3831	4000	2.322	2.651	True	527.9	267.5	260.4
339	26	2	1.0	elu	120	40	0.0008397	10.5	1.45	2.95	3704	4000	2.329	2.488	True	608	336	272
338	31	2	1.0	elu	120	40	0.0007106	13.9	3.8	4.43	1133	4000	2.198	2.391	True	354.7	178.4	176.3
340	31	2	1.0	elu	120	40	0.0008606	9.57	3.11	2.97	3117	4000	2.131	2.215	True	402.7	197	205.7
342	29	2	1.0	elu	120	40	0.0009041	9.19	2.22	3.47	1580	4000	2.39	2.534	True	387.1	200.7	186.5
341	31	2	1.0	elu	120	40	0.0007801	9.59	9.15	1.88	647	4000	2.535	2.47	True	592.4	324.9	267.5
343	29	2	1.0	elu	120	40	0.0009478	13.5	3.39	2.73	1906	4000	2.245	2.07	True	547.6	262.3	285.3
344	26	2	1.0	elu	120	40	0.0007077	14.3	2.27	2	2502	4000	2.31	2.454	True	673.8	354.5	319.3
345	30	2	1.0	elu	120	40	0.0007931	9.47	2.64	4.45	1862	4000	2.63	2.457	True	573.5	308.2	265.4
346	30	2	1.0	elu	120	40	0.0006717	9.65	2.74	3.84	1796	4000	2.269	2.256	True	374	188.7	185.3
347	29	2	1.0	elu	120	40	0.0008882	15.3	1.74	2.49	3180	4000	2.095	2.161	True	418.7	237.1	181.6
348	30	2	1.0	elu	120	40	0.000749	11.4	2.43	4.98	107	4000	2.291	2.158	True	661.6	368.9	292.7
349	31	2	1.0	elu	120	40	0.0007706	12.5	2.89	4.37	379	4000	2.358	2.359	True	392.3	188.5	203.8
350	31	2	1.0	elu	120	40	0.0007771	10.5	3.17	4.86	664	4000	2.711	2.655	True	333.8	173.4	160.4
351	26	2	1.0	elu	120	40	0.0009154	8.81	2.65	2.86	2891	4000	2.232	2.171	True	417.2	225.3	191.9
352	30	2	1.0	elu	120	40	0.001119	8.31	2.35	2	4461	3000	2.4	2.416	True	406.7	209.2	197.5
353	30	2	1.0	elu	120	40	0.0007455	14.3	3.16	3.36	814	4000	2.237	2.513	True	426.1	219.8	206.3
354	28	2	1.0	elu	120	40	0.0006411	11.2	3.86	4.5	565	4000	2.621	2.861	True	428.8	224.3	204.5
355	26	2	1.0	elu	120	40	0.0009334	11.2	3.16	2.52	3568	4000	2.501	2.5	True	365.4	177.4	188
358	28	2	1.0	elu	120	40	0.0009739	17.1	1.52	2.48	3434	4000	2.352	2.274	True	402.7	201.9	200.8
356	32	2	1.0	elu	120	40	0.0008186	11.3	3.31	4.79	1637	4000	2.332	2.301	True	357.2	187	170.3
357	30	2	1.0	elu	120	40	0.0007157	11.4	3.26	4.98	38	4000	3.215	2.617	True	546.6	272.7	273.9
359	25	2	1.0	elu	120	40	0.0009339	11.8	3.51	3.01	3242	4000	2.108	2.363	True	370	186.6	183.4
360	32	2	1.0	elu	120	40	0.000747	8.15	3.17	4.78	827	4000	2.122	2.044	True	352.3	167.5	184.8
361	31	2	1.0	elu	80	40	0.000814	9.59	3.29	4.77	959	4000	2.587	2.61	True	512.7	258.9	253.8
362	28	2	1.0	elu	120	40	0.0006129	11.2	2.84	2.47	2027	4000	2.509	2.39	True	563.1	294.2	268.9
363	28	2	1.0	elu	120	40	0.001021	8.63	2.22	1.96	4531	3000	2.361	2.386	True	422.4	217.1	205.3
365	29	2	1.0	elu	120	40	0.00085	7.33	2.83	4.1	1509	4000	2.178	2.306	True	457	248.2	208.8
364	29	2	1.0	elu	120	40	0.0007134	13.5	3.59	3.81	1683	4000	2.233	2.373	True	376.6	190.5	186.2
366	27	2	1.0	elu	120	40	0.0007994	10.3	3.01	2.44	3668	4000	2.358	2.745	True	376.7	184	192.7
367	30	2	1.0	elu	120	40	0.0006929	14.6	2.42	2.97	2518	4000	2.244	2.107	True	382.7	180.5	202.2
369	25	2	1.0	elu	120	40	0.0009308	7.21	4.08	1.49	4690	4000	2.207	2.316	True	361.6	175.6	186
368	32	2	1.0	elu	120	40	0.0009745	8.34	3.58	4.7	2004	4000	2.523	2.603	True	693.8	368.1	325.8
370	29	2	1.0	elu	120	40	0.0007677	14.5	2.08	3.26	1794	4000	2.254	2.06	True	389.7	198.2	191.5
371	29	2	1.0	elu	120	40	0.0008871	8.71	3.31	3.05	2486	4000	2.128	2.087	True	363.1	178.2	185
372	29	2	1.0	elu	120	40	0.0008047	13.9	1.21	2.31	3878	4000	2.181	2.075	True	335.4	171	164.4
373	27	2	1.0	elu	120	40	0.0008193	11.9	3.63	3.02	2731	4000	2.217	2.194	True	384.9	191.6	193.2
375	27	2	1.0	elu	120	40	0.0009315	8.77	2.13	2.34	4660	3000	2.716	2.681	True	575.9	269.4	306.5
374	29	2	1.0	elu	120	40	0.0007362	16.7	4.03	4.44	1960	4000	2.356	2.342	True	388.2	182.9	205.3
376	29	2	1.0	elu	120	40	0.0007983	11.1	2.79	3.74	1666	4000	2.431	2.344	True	337.9	167.2	170.7
378	27	2	1.0	elu	120	40	0.0008165	9.67	1.88	3.32	3802	4000	2.101	2.024	True	336	164	172
377	30	2	1.0	elu	120	40	0.0007293	8.2	3.34	3.96	1006	4000	2.781	2.365	True	401.5	193.4	208.1
379	30	2	1.0	elu	120	40	0.0008096	15.7	1.19	2.1	4391	4000	2.681	2.686	True	543.8	275.4	268.4
380	28	2	1.0	elu	120	40	0.0007994	15.3	1.23	2.33	3722	4000	2.111	2.167	True	470.7	268.3	202.4
381	30	2	1.0	elu	120	40	0.0008323	13.4	1.05	1.99	3549	4000	2.084	2.138	True	389.4	179.6	209.8
382	28	2	1.0	elu	120	40	0.0009237	12.9	3.75	4.14	2210	4000	2.312	2.493	True	352.6	178.6	174
383	29	2	1.0	elu	120	40	0.0006288	10.6	2.03	2.39	2713	4000	2.39	2.756	True	763.9	395.9	368
384	26	2	1.0	elu	120	40	0.000805	8.03	1.64	3.49	3801	4000	2.511	2.617	True	467.1	232.7	234.4
385	28	2	1.0	elu	120	40	0.0007761	12.9	3.9	4.5	852	4000	2.381	2.394	True	360	172.1	188
386	27	2	1.0	elu	120	40	0.0008807	8.37	2.45	3.07	4054	4000	2.77	2.817	True	918.3	533.1	385.2
387	28	2	1.0	elu	120	40	0.0009643	10.6	1.98	3.4	3860	4000	2.465	2.458	True	418.7	198.2	220.5
388	29	2	1.0	elu	120	40	0.0008686	10.1	2.4	3.31	4145	4000	2.268	2.319	True	344.9	177.4	167.5
389	29	2	1.0	elu	120	40	0.0007265	11.3	3.16	2.8	3465	4000	2.15	2.13	True	359.8	174.5	185.3
390	28	2	1.0	elu	120	40	0.0007244	8.84	2.08	3.62	1841	4000	2.268	2.736	True	400.1	199.8	200.3
391	29	2	1.0	elu	120	40	0.0007619	8.03	2.51	4.19	1057	4000	2.308	2.199	True	369.4	185	184.5
392	28	2	1.0	elu	120	40	0.0008151	10.8	2.89	3.78	1698	3000	2.844	2.71	True	392	203.3	188.7
393	27	2	1.0	elu	120	40	0.000994	10.8	3	2.79	4181	4000	2.144	2.077	True	382.2	196	186.2
394	30	2	1.0	elu	120	40	0.0008089	9.83	2.52	3.53	1013	4000	2.323	2.463	True	364.5	186.6	178
395	31	2	1.0	elu	120	40	0.0007502	9.44	2.7	4.97	662	4000	2.394	2.452	True	583.8	283.2	300.6
397	27	2	1.0	elu	120	40	0.0007638	12	2.61	2.44	3186	4000	2.39	2.677	True	393.2	185.5	207.7
396	30	2	1.0	elu	120	40	0.0008155	11.9	2.7	3.31	1491	4000	2.601	2.779	True	401.1	211.9	189.2
398	28	2	1.0	elu	120	40	0.0006401	15	2.59	2.77	2872	4000	2.033	1.89	True	376.2	189.6	186.6
399	29	2	1.0	elu	120	40	0.0007961	8.05	2.59	3.58	2389	4000	2.206	2.195	True	654.2	419.6	234.6
400	28	2	1.0	elu	120	40	0.0006673	10.7	2.69	2.74	2682	4000	2.7	2.782	True	528.6	237.4	291.2
401	28	2	0.5	elu	120	40	0.000804	11	3.02	2.98	2928	4000	2.84	2.923	True	427	195.5	231.5
402	29	2	1.0	elu	120	40	0.0007013	12.2	2.83	4.06	2066	4000	2.335	2.257	True	373.8	189.9	183.9
403	28	2	1.0	elu	120	40	0.0007199	14.7	2.62	2.16	2621	4000	2.325	2.172	True	724.3	382.4	342
404	31	2	1.0	elu	120	40	0.0007163	9.64	3.75	4.92	198	4000	2.383	2.362	True	360.6	187.7	173
405	28	2	1.0	elu	120	40	0.0007698	17.4	3.83	3.73	1498	4000	2.232	2.352	True	409.1	205.8	203.3
406	30	2	1.0	elu	120	40	0.0007254	9.03	4.1	3.86	1174	4000	2.953	2.855	True	597.5	310.4	287
407	29	2	1.0	elu	120	40	0.0006949	11.7	1.59	2.16	5006	4000	2.288	2.515	True	393.2	189.9	203.3
408	32	2	1.0	elu	120	40	0.0007383	15.9	3.75	3.48	1755	4000	2.345	2.463	True	389.8	205.2	184.6
409	29	2	1.0	elu	120	40	0.0008017	10.2	3.02	4.9	497	2000	3.096	3.262	True	576.4	280.2	296.2
410	28	2	1.0	elu	120	40	0.0008117	9.04	1.85	4.25	3789	4000	2.296	2.132	True	371.5	171.1	200.4
411	30	2	1.0	elu	120	40	0.0007683	10.7	2.3	3.49	1705	4000	2.543	2.79	True	601.5	375.3	226.2
412	27	2	1.0	elu	120	40	0.0007567	14.3	1.78	2.58	3753	4000	2.275	2.532	True	333.4	167.5	165.8
413	26	2	1.0	elu	120	40	0.0008134	9.54	2	3.9	4260	4000	2.213	2.617	True	397.8	185.8	212
414	28	2	1.0	elu	120	40	0.0008624	8.67	2.2	2.8	3432	4000	2.23	2.585	True	359.4	177.8	181.6
415	27	2	1.0	elu	120	40	0.0008694	10.7	2.41	3.81	1909	4000	2.379	2.142	True	463.4	240.8	222.5
416	29	2	1.0	elu	120	40	0.0008486	7.85	2.78	4.29	2311	4000	2.202	2.328	True	374.3	186.2	188.1
417	32	2	1.0	elu	120	40	0.0007731	13.3	1.34	2.38	4383	4000	2.065	2.006	True	355.7	181.1	174.6
418	27	2	1.0	elu	120	40	0.0007316	8.2	2.54	4.27	1822	4000	2.72	2.551	True	397	210.6	186.4
419	29	2	1.0	elu	120	40	0.0006535	12.5	2.22	2.11	2325	4000	2.217	2.167	True	362.2	175.3	186.9
420	30	2	1.0	elu	120	40	0.0007812	10.1	4.32	4.99	1389	4000	2.509	2.778	True	509.5	288.3	221.2
421	27	2	1.0	elu	120	40	0.0006565	10.7	3.13	4.3	1762	4000	2.239	2.307	True	333.4	165.4	168
422	27	2	1.0	elu	120	40	0.0007993	9.96	1.81	2.86	3006	4000	3.18	2.699	True	805.3	369.5	435.8
423	31	2	1.0	elu	120	40	0.0008811	9.06	3.93	4.86	28	4000	2.494	2.443	True	418.5	220.3	198.2
426	28	2	1.0	elu	120	40	0.001199	9.99	2.38	2.24	3925	3000	2.241	2.379	True	514.4	255.9	258.5
424	29	2	1.0	elu	120	40	0.0007669	14.4	3	1.9	1413	4000	2.38	2.433	True	483.4	239.5	243.9
425	31	2	1.0	elu	120	40	0.0007889	11	3.25	4.29	924	4000	2.308	2.446	True	630.5	322.5	308
427	27	2	1.0	elu	120	40	0.0006969	14.6	1.83	2.54	3702	4000	1.979	2.03	True	382.6	187.3	195.3
428	26	2	1.0	elu	120	40	0.0008356	9.31	1.98	2.82	3705	4000	2.446	2.629	True	512.6	244.9	267.7
429	28	2	1.0	elu	120	40	0.0008836	11.4	1.34	2.26	3878	4000	2.371	2.158	True	393.2	172.2	221
431	27	2	1.0	elu	120	40	0.0005962	11.1	2.92	4.46	1833	4000	2.232	2.218	True	375.6	185.5	190.1
432	32	2	1.0	elu	120	40	0.0007779	9.19	3.63	4.95	2150	4000	3.719	3.226	True	434.2	231.4	202.8
430	32	2	1.0	elu	120	40	0.0007216	8.27	3.05	4.44	128	4000	2.455	2.414	True	358.8	172.6	186.2
433	28	2	1.0	elu	120	40	0.0007797	17.3	2.73	1.96	2285	4000	2.56	2.549	True	704.3	387.8	316.5
436	28	2	1.0	elu	40	40	0.0007437	14.2	1.64	3.03	3970	4000	4.299	4.23	True	543	288.7	254.3
434	27	2	1.0	elu	120	40	0.0007896	11	1.73	3.48	4206	4000	2.298	2.325	True	649.6	332.2	317.4
435	29	2	1.0	elu	120	40	0.0006537	16.3	2.8	2.05	2027	4000	2.186	2.159	True	403.9	203.8	200.1
437	26	2	1.0	elu	120	40	0.0008829	9.16	2.1	3.34	3873	4000	2.266	2.234	True	470.9	243	227.9
439	28	2	1.0	elu	120	40	0.001053	9.72	2.92	2.33	3933	3000	2.714	2.526	True	533.2	272.5	260.7
438	29	2	1.0	elu	120	40	0.0008289	9.4	1.66	3.49	3553	4000	2.272	2.022	True	445.1	218	227.1
440	28	2	1.0	elu	120	40	0.0008217	8.71	1.52	3.16	4299	4000	2.358	2.345	True	357.6	183.3	174.3
442	25	2	1.0	elu	120	40	0.0008261	10.3	1.96	3.17	3325	4000	2.365	2.48	True	747.6	364.2	383.4
441	30	2	1.0	elu	120	40	0.0006481	15.5	3.6	3.42	1849	4000	2.749	2.636	True	763	474.3	288.6
443	28	2	1.0	gelu	120	40	0.0006854	14.9	2.33	2.2	2036	4000	2.233	2.314	True	644.8	312.9	331.9
444	27	2	1.0	elu	120	40	0.0006643	10.8	2.57	3.97	2015	4000	2.401	2.08	True	475.9	221.7	254.2
445	27	2	1.0	elu	120	40	0.0008277	10.8	2.91	4.15	2276	4000	2.167	2.246	True	386.2	184	202.2
446	31	2	1.0	elu	120	40	0.0007662	14.1	2.84	3.56	1591	4000	2.661	2.793	True	569.1	287.6	281.5
447	28	2	1.0	elu	120	40	0.0007444	8.83	2.46	3.02	1980	4000	2.472	2.377	True	761.2	403.1	358
